,GAME_ID,SEASON,GAME_DATE_EST,SEASON,HOME_TEAM_WINS,G,W,L,HOME_W,HOME_L,AWAY_W,AWAY_L,TOP_PLAYERS,EFF,HG_7days,AG_7days,G_7days,BACK2BACK,MISSING_PLAYERS,HOME_ELO,CONFERENCE_VISITOR,TEAM_VISITOR,G_VISITOR,W_VISITOR,L_VISITOR,HOME_W_VISITOR,HOME_L_VISITOR,AWAY_W_VISITOR,AWAY_L_VISITOR,TOP_PLAYERS_VISITOR,EFF_VISITOR,HG_7days_VISITOR,AG_7days_VISITOR,G_7days_VISITOR,BACK2BACK_VISITOR,MISSING_PLAYERS_VISITOR,VISITOR_ELO,ELO_DIFF,TOP_PLAYER_DIFF,MISSING_PLAYER_DIFF,EFF_DIFF,MONTH
7859,21000499,2010,1/3/2011,2010,0,31,11,20,8,8,3,12,0,442.7272727,3,0,3,0,0,1517.380138,East,Miami,35,26,9,14,4,12,5,3,997.4,2,1,3,0,0,1701.491444,-184.1113063,-3,0,-554.6727273,1
7860,21000505,2010,1/4/2011,2010,1,36,27,9,14,4,13,5,3,966.5454545,2,2,4,1,0,1807.261309,East,Milwaukee,31,13,18,8,7,5,11,0,805.4444444,1,1,2,0,1,1515.671354,291.5899554,3,-1,161.1010101,1
7861,21000506,2010,1/4/2011,2010,1,33,19,14,9,7,10,7,1,884.5,1,2,3,0,0,1595.921612,West,San Antonio,33,29,4,19,2,10,2,1,847.7,2,1,3,0,0,1703.774366,-107.8527546,0,0,36.8,1
7862,21000507,2010,1/4/2011,2010,1,32,22,10,14,3,8,7,1,804.2727273,3,0,3,0,0,1682.145801,East,Toronto,33,11,22,7,10,4,12,0,570.5714286,1,2,3,0,0,1388.925844,293.2199572,1,0,233.7012987,1
7863,21000508,2010,1/4/2011,2010,1,34,15,19,9,6,6,13,1,984.1428571,0,3,3,0,2,1601.65827,West,Oklahoma City,35,23,12,13,6,10,6,1,1033.777778,2,1,3,0,0,1567.968625,33.68964527,0,2,-49.63492063,1
7864,21000511,2010,1/4/2011,2010,1,34,23,11,11,5,12,6,2,927.9090909,2,2,4,0,0,1677.242732,East,Detroit,34,11,23,8,8,3,15,0,638.5454545,1,2,3,1,0,1392.127209,285.1155226,2,0,289.3636364,1
7865,21000510,2010,1/4/2011,2010,0,31,7,24,5,14,2,10,0,888.3333333,2,1,3,0,0,1384.671369,East,Atlanta,36,22,14,12,5,10,9,3,878.4,1,2,3,0,0,1574.613777,-189.9424082,-3,0,9.933333333,1
7866,21000509,2010,1/4/2011,2010,1,33,25,8,13,6,12,2,1,789.625,2,2,4,0,0,1733.524624,West,Portland,34,18,16,12,3,6,13,1,653,2,1,3,0,0,1549.530425,183.9941986,0,0,136.625,1
7867,21000513,2010,1/5/2011,2010,1,34,9,25,6,9,3,16,1,613.625,0,3,3,0,0,1438.801479,East,Chicago,33,23,10,15,3,8,7,1,939.5555556,3,0,3,1,0,1586.286747,-147.4852679,0,0,-325.9305556,1
7868,21000516,2010,1/5/2011,2010,1,33,26,7,14,2,12,5,1,881.75,2,2,4,0,0,1752.263683,West,San Antonio,34,29,5,19,2,10,3,1,1010,1,2,3,1,0,1686.330565,65.93311814,0,0,-128.25,1
7869,21000514,2010,1/5/2011,2010,1,34,22,12,13,5,9,7,1,911,2,0,2,0,0,1732.793333,East,Milwaukee,32,13,19,8,7,5,12,0,805.4444444,1,1,2,1,2,1512.703204,220.0901293,1,-2,105.5555556,1
7870,21000515,2010,1/5/2011,2010,1,34,13,21,8,6,5,15,0,676.2222222,0,3,3,0,0,1573.357622,East,Washington,32,8,24,8,8,0,16,0,725.1428571,2,1,3,0,0,1344.126253,229.2313696,0,0,-48.92063492,1
7871,21000517,2010,1/5/2011,2010,0,35,9,26,7,8,2,18,0,759,2,1,3,0,0,1436.322161,East,Charlotte,32,11,21,8,9,3,12,0,350,3,0,3,0,1,1411.610273,24.7118879,0,-1,409,1
7872,21000512,2010,1/5/2011,2010,0,34,8,26,5,11,3,15,0,635.625,1,2,3,0,0,1482.113318,East,Toronto,34,11,23,7,10,4,13,0,620.5714286,1,2,3,1,1,1384.784898,97.3284198,0,-1,15.05357143,1
7873,21000519,2010,1/5/2011,2010,0,34,16,18,10,5,6,13,1,800.4444444,2,2,4,0,0,1606.981945,West,Portland,35,18,17,12,3,6,14,1,722.3333333,2,1,3,1,0,1547.020965,59.96098012,0,0,78.11111111,1
7874,21000520,2010,1/5/2011,2010,0,35,24,11,13,6,11,5,2,674.2222222,2,2,4,0,1,1700.434225,East,Atlanta,37,23,14,12,5,11,9,3,834.2,1,3,4,1,0,1577.983277,122.4509481,-1,1,-159.9777778,1
7875,21000521,2010,1/5/2011,2010,0,32,14,18,8,7,6,11,1,895.1,2,1,3,0,0,1607.865025,West,L.A. Lakers,35,24,11,12,5,12,6,2,995.7,3,1,4,1,0,1582.309918,25.55510644,-1,0,-100.6,1
7876,21000522,2010,1/5/2011,2010,1,34,10,24,7,13,3,11,0,824,2,0,2,0,0,1460.337933,West,Denver,33,20,13,15,3,5,10,2,1014.6,2,1,3,0,0,1589.338267,-129.000334,-2,0,-190.6,1
7877,21000518,2010,1/5/2011,2010,0,35,21,14,14,4,7,10,1,930.5555556,2,2,4,0,0,1611.999014,West,Golden State,34,13,21,8,6,5,15,2,827.2222222,0,4,4,0,0,1411.461896,200.5371181,-1,0,103.3333333,1
7878,21000524,2010,1/6/2011,2010,1,32,7,25,5,15,2,10,0,809.2,2,1,3,0,0,1381.301869,West,Denver,34,20,14,15,3,5,11,2,947.9,2,1,3,1,0,1570.823526,-189.5216569,-2,0,-138.7,1
7879,21000523,2010,1/6/2011,2010,0,34,26,8,14,6,12,2,1,714.6666667,2,2,4,0,0,1736.034085,West,Oklahoma City,36,23,13,13,6,10,7,1,1033.777778,1,2,3,0,0,1561.778348,174.2557368,0,0,-319.1111111,1
7880,21000525,2010,1/7/2011,2010,0,32,14,18,9,8,5,10,0,708.5555556,1,1,2,0,0,1565.156254,West,San Antonio,35,29,6,19,2,10,4,1,1010,1,2,3,0,0,1682.601492,-117.4452379,-1,0,-301.4444444,1
7881,21000526,2010,1/7/2011,2010,1,35,14,21,9,6,5,15,0,730.625,1,2,3,0,0,1577.505005,East,Chicago,34,23,11,15,3,8,8,1,939.5555556,3,1,4,0,0,1578.613323,-1.108318496,-1,0,-208.9305556,1
7882,21000527,2010,1/7/2011,2010,1,33,8,25,8,8,0,17,0,691.5,1,2,3,0,0,1439.97887,East,New Jersey,35,10,25,7,9,3,16,1,646.6,1,2,3,0,0,1346.474903,93.50396743,-1,0,44.9,1
7883,21000528,2010,1/7/2011,2010,1,34,27,7,15,2,12,5,1,881.75,3,1,4,0,0,1755.992756,East,Toronto,35,12,23,7,10,5,13,0,620.5714286,1,3,4,0,2,1403.371475,352.6212814,1,-2,261.1785714,1
7884,21000529,2010,1/7/2011,2010,1,35,23,12,14,5,9,7,1,811.6363636,2,0,2,0,0,1736.671982,West,Houston,35,16,19,10,6,6,13,1,780.1,2,2,4,0,0,1500.106133,236.5658495,0,0,31.53636364,1
7885,21000530,2010,1/7/2011,2010,1,35,16,19,10,6,6,13,1,950.2222222,1,2,3,0,0,1607.848548,West,Utah,36,24,12,13,7,11,5,2,734.7,3,0,3,0,0,1573.622596,34.22595225,-1,0,215.5222222,1
7886,21000533,2010,1/7/2011,2010,0,33,14,19,8,8,6,11,1,895.1,2,1,3,0,0,1600.934628,East,New York,34,20,14,10,7,10,7,1,781.75,2,0,2,0,0,1513.365413,87.5692151,0,0,113.35,1
7887,21000532,2010,1/7/2011,2010,0,33,13,20,8,7,5,13,0,805.4444444,1,2,3,0,1,1608.824556,East,Miami,37,28,9,15,4,13,5,3,1039.444444,2,1,3,0,0,1710.229459,-101.4049034,-3,1,-234,1
7888,21000534,2010,1/7/2011,2010,1,35,14,21,8,6,6,15,2,827.2222222,0,4,4,0,0,1526.699015,East,Cleveland,35,8,27,5,12,3,15,0,729.5,2,1,3,0,2,1363.526742,163.1722731,2,-2,97.72222222,1
7889,21000535,2010,1/7/2011,2010,1,36,25,11,12,5,13,6,2,1096.333333,3,1,4,0,0,1689.240315,West,New Orleans,36,21,15,14,5,7,10,1,856,2,2,4,0,0,1496.761896,192.4784191,1,0,240.3333333,1
7890,21000531,2010,1/7/2011,2010,0,36,9,27,7,9,2,18,0,750,2,1,3,0,0,1430.213813,West,Portland,36,19,17,12,3,7,14,1,722.3333333,1,2,3,0,0,1553.896777,-123.6829642,-1,0,27.66666667,1
7891,21000537,2010,1/8/2011,2010,1,33,12,21,8,9,4,12,0,442.7272727,1,1,2,0,0,1517.718621,East,Washington,34,9,25,9,8,0,17,0,691.5,2,1,3,1,0,1351.213807,166.5048139,0,0,-248.7727273,1
7892,21000536,2010,1/8/2011,2010,1,38,24,14,12,5,12,9,3,893.3,0,3,3,0,0,1704.794906,East,Indiana,33,14,19,9,9,5,10,0,637.4545455,1,1,2,1,0,1461.710383,243.0845235,3,0,255.8454545,1
7893,21000538,2010,1/8/2011,2010,0,36,10,26,7,9,3,17,1,496.875,1,2,3,1,0,1435.239965,East,Milwaukee,34,13,21,8,8,5,13,0,721,2,2,4,1,2,1503.702315,-68.46234934,1,-2,-224.125,1
7894,21000540,2010,1/8/2011,2010,1,35,23,12,15,3,8,9,1,939.5555556,2,2,4,1,0,1670.849044,East,Boston,35,28,7,16,2,12,5,1,881.75,3,1,4,1,0,1658.959486,11.88955752,0,0,57.80555556,1
7895,21000539,2010,1/8/2011,2010,1,35,11,24,8,8,3,16,0,695.3333333,0,2,2,0,0,1487.060023,East,Philadelphia,36,15,21,10,6,5,15,0,730.625,2,1,3,1,0,1485.269285,1.790738448,0,0,-35.29166667,1
7896,21000542,2010,1/8/2011,2010,0,35,26,9,14,7,12,2,1,644,2,2,4,0,0,1725.280294,East,Orlando,36,24,12,15,5,9,7,1,911,3,0,3,1,0,1641.289812,83.99048191,0,0,-267,1
7897,21000543,2010,1/8/2011,2010,0,36,16,20,10,6,6,14,1,809.875,1,3,4,1,0,1595.488303,West,Utah,37,24,13,13,7,11,6,2,734.7,3,1,4,1,0,1563.957115,31.53118762,-1,0,75.175,1
7898,21000541,2010,1/8/2011,2010,1,37,24,13,13,6,11,7,1,1033.777778,0,3,3,0,0,1672.532139,West,Memphis,36,17,19,11,6,6,13,1,1015.25,2,2,4,1,0,1517.514028,155.0181109,0,0,18.52777778,1
7899,21000550,2010,1/9/2011,2010,1,37,26,11,13,5,13,6,2,1001,3,1,4,0,0,1691.961313,East,New York,35,21,14,10,7,11,7,1,884.5,2,1,3,0,0,1539.070474,152.890839,1,0,116.5,1
7900,21000549,2010,1/9/2011,2010,0,37,20,17,12,3,8,14,1,722.3333333,1,3,4,0,0,1660.113435,East,Miami,38,29,9,15,4,14,5,3,1016.777778,1,2,3,0,0,1715.3517,-55.23826436,-2,0,-294.4444444,1
7901,21000548,2010,1/9/2011,2010,0,35,20,15,15,3,5,12,2,994.5,1,2,3,0,1,1641.917471,West,New Orleans,37,21,16,14,5,7,11,1,856.1,2,1,3,0,0,1494.040898,147.8765732,1,1,138.4,1
7902,21000547,2010,1/9/2011,2010,1,34,14,20,8,9,6,11,1,895.1,2,1,3,0,0,1575.229568,East,Cleveland,36,8,28,5,12,3,16,0,778.6,2,1,3,0,0,1355.954378,219.2751895,1,0,116.5,1
7903,21000546,2010,1/9/2011,2010,1,36,30,6,19,2,11,4,1,1010,0,3,3,0,0,1786.047363,West,Minnesota,37,9,28,7,10,2,18,0,835.75,2,1,3,0,0,1323.997155,462.0502078,1,0,174.25,1
7904,21000545,2010,1/9/2011,2010,1,35,11,24,8,13,3,11,0,697.1666667,2,0,2,0,0,1478.852674,West,Golden State,36,15,21,9,6,6,15,2,757.9,1,2,3,0,0,1434.271378,44.58129596,-2,0,-60.73333333,1
7905,21000544,2010,1/9/2011,2010,1,36,12,24,7,10,5,14,0,609.875,1,3,4,0,1,1500.404745,West,Sacramento,33,8,25,6,15,2,10,0,697.5,3,0,3,0,0,1310.207923,190.1968222,0,1,-87.625,1
7906,21000551,2010,1/10/2011,2010,1,34,13,21,9,9,4,12,0,495.1111111,2,1,3,0,0,1524.304976,West,Memphis,37,17,20,11,6,6,14,1,950.2222222,2,1,3,0,0,1512.480493,11.82448267,-1,0,-455.1111111,1
7907,21000552,2010,1/10/2011,2010,0,36,28,8,16,2,12,6,1,881.75,3,1,4,0,0,1748.424993,West,Houston,37,16,21,10,7,6,14,1,843.625,2,2,4,0,0,1488.41307,260.0119227,0,0,38.125,1
7908,21000553,2010,1/10/2011,2010,1,36,24,12,16,3,8,9,1,939.5555556,2,2,4,0,0,1681.383537,East,Detroit,36,12,24,9,8,3,16,0,639.3333333,1,2,3,0,0,1392.613869,288.7696678,1,0,300.2222222,1
7909,21000560,2010,1/11/2011,2010,1,38,27,11,14,5,13,6,2,925.9,3,1,4,0,0,1701.108846,East,Cleveland,37,8,29,5,12,3,17,0,687.1428571,1,2,3,0,2,1352.546614,348.5622322,2,-2,238.7571429,1
7910,21000559,2010,1/11/2011,2010,0,38,20,18,12,4,8,14,1,722.3333333,1,3,4,0,0,1653.326946,East,New York,36,21,15,10,7,11,8,1,884.5,1,2,3,0,1,1529.92294,123.4040062,0,-1,-162.1666667,1
7911,21000558,2010,1/11/2011,2010,1,36,20,16,15,4,5,12,2,948.3636364,1,2,3,0,0,1626.443377,West,Phoenix,35,15,20,9,9,6,11,1,869.5555556,3,0,3,0,0,1478.637331,147.8060458,1,0,78.80808081,1
7912,21000557,2010,1/11/2011,2010,0,38,9,29,7,10,2,19,0,835.75,2,1,3,0,0,1423.463343,West,San Antonio,37,31,6,20,2,11,4,1,905,1,3,4,0,0,1686.581175,-263.1178324,-1,0,-69.25,1
7913,21000556,2010,1/11/2011,2010,1,35,9,26,9,8,0,18,0,626.8888889,1,2,3,0,0,1444.627453,West,Sacramento,34,8,26,6,15,2,11,0,772.8888889,2,1,3,0,0,1306.842713,137.7847404,0,0,-146,1
7914,21000555,2010,1/11/2011,2010,0,37,15,22,10,6,5,16,1,831.7777778,2,1,3,0,0,1579.715439,East,Indiana,34,14,20,9,9,5,11,0,719.375,1,1,2,0,0,1457.248528,122.4669109,1,0,112.4027778,1
7915,21000562,2010,1/12/2011,2010,1,35,15,20,9,9,6,11,0,665.3,1,2,3,1,0,1570.721953,West,Dallas,36,26,10,14,8,12,2,1,604.2727273,2,0,2,0,0,1611.517043,-40.79508954,-1,0,61.02727273,1
7916,21000565,2010,1/12/2011,2010,0,37,12,25,9,8,3,17,0,609,1,1,2,0,0,1489.439641,West,Memphis,38,17,21,11,6,6,15,1,979.125,1,2,3,0,1,1500.172794,-10.73315314,-1,-1,-370.125,1
7917,21000563,2010,1/12/2011,2010,0,37,13,24,8,10,5,14,0,652,1,2,3,0,0,1503.769956,East,Atlanta,39,25,14,13,5,12,9,3,893.3,1,1,2,0,0,1609.256761,-105.486805,-3,0,-241.3,1
7918,21000561,2010,1/12/2011,2010,1,35,14,21,10,9,4,12,1,617.8,2,1,3,0,0,1536.612675,East,Chicago,37,25,12,17,3,8,9,1,939.5555556,2,2,4,0,0,1584.557765,-47.94509025,0,0,-321.7555556,1
7919,21000564,2010,1/12/2011,2010,1,37,28,9,16,3,12,6,1,849.2857143,3,1,4,0,1,1732.469428,West,Sacramento,35,8,27,6,15,2,12,0,742,1,2,3,1,0,1303.705639,428.7637886,1,1,107.2857143,1
7920,21000566,2010,1/12/2011,2010,0,35,14,21,8,8,6,13,0,824.5,1,2,3,0,0,1617.499935,West,San Antonio,38,32,6,20,2,12,4,1,1010,1,3,4,1,0,1689.860566,-72.36063155,-1,0,-185.5,1
7921,21000571,2010,1/12/2011,2010,0,37,15,22,9,6,6,16,2,822.875,1,2,3,0,0,1523.437438,West,L.A. Lakers,39,28,11,15,5,13,6,2,1001,3,1,4,1,0,1607.472356,-84.03491711,0,0,-178.125,1
7922,21000568,2010,1/12/2011,2010,0,38,17,21,10,7,7,14,1,830.4444444,2,2,4,0,1,1604.368636,West,Oklahoma City,38,25,13,14,6,11,7,1,1033.777778,1,1,2,0,0,1577.565674,26.80296174,0,1,-203.3333333,1
7923,21000569,2010,1/12/2011,2010,1,36,15,21,9,9,6,12,1,905.25,3,1,4,1,0,1565.812931,East,New Jersey,37,10,27,7,10,3,17,1,554.5555556,2,1,3,0,1,1321.442345,244.3705857,0,-1,350.6944444,1
7924,21000570,2010,1/12/2011,2010,1,38,25,13,13,7,12,6,2,772.5454545,1,2,3,0,0,1671.032348,East,New York,37,22,15,10,7,12,8,1,826,0,3,3,1,0,1549.059218,121.9731298,1,0,-53.45454545,1
7925,21000572,2010,1/12/2011,2010,1,36,12,24,9,13,3,11,0,697.1666667,2,0,2,0,0,1489.686614,East,Miami,39,30,9,15,4,15,5,3,966.5454545,0,2,2,0,0,1722.138189,-232.4515754,-3,0,-269.3787879,1
7926,21000567,2010,1/12/2011,2010,1,38,22,16,14,5,8,11,1,856.1,1,2,3,0,0,1609.514992,East,Orlando,37,25,12,15,5,10,7,1,911,2,1,3,0,0,1655.053062,-45.53807055,0,0,-54.9,1
7927,21000575,2010,1/13/2011,2010,1,37,21,16,16,4,5,12,2,1023,2,1,3,0,0,1639.267777,East,Miami,40,30,10,15,4,15,6,2,780.2727273,0,3,3,1,1,1707.088069,-67.82029221,0,-1,242.7272727,1
7928,21000574,2010,1/13/2011,2010,1,39,26,13,14,6,12,7,1,1033.777778,1,2,3,1,0,1686.076251,East,Orlando,38,25,13,15,5,10,8,1,911,1,2,3,1,1,1648.49494,37.58131061,0,-1,122.7777778,1
7929,21000573,2010,1/13/2011,2010,1,39,9,30,7,11,2,19,0,747,2,1,3,0,0,1420.183952,East,Washington,36,10,26,10,8,0,18,0,556.5,2,1,3,0,0,1347.764527,72.41942543,0,0,190.5,1
7930,21000576,2010,1/14/2011,2010,0,36,16,20,10,9,6,11,0,665.2,2,2,4,0,0,1584.868543,East,Chicago,38,25,13,17,3,8,10,1,939.5555556,2,2,4,0,0,1576.236187,8.63235597,-1,0,-274.3555556,1
7931,21000577,2010,1/14/2011,2010,1,38,15,23,10,7,5,16,1,831.7777778,2,1,3,0,0,1566.242013,East,Milwaukee,36,14,22,8,9,6,13,0,882.1111111,2,1,3,0,0,1511.180238,55.06177554,1,0,-50.33333333,1
7932,21000579,2010,1/14/2011,2010,1,38,29,9,17,3,12,6,1,849.2857143,3,1,4,0,2,1734.635859,East,Charlotte,36,15,21,11,9,4,12,1,740.7777778,3,0,3,0,0,1444.934252,289.7016064,0,2,108.5079365,1
7933,21000580,2010,1/14/2011,2010,0,38,22,16,10,7,12,9,1,884.5,0,4,4,0,0,1644.390473,West,Sacramento,36,8,28,6,15,2,13,0,1054.571429,0,3,3,0,0,1301.539208,342.8512652,1,0,-170.0714286,1
7934,21000581,2010,1/14/2011,2010,1,39,33,6,20,2,13,4,1,905,1,3,4,0,0,1796.180263,West,Dallas,37,26,11,14,8,12,3,1,604.2727273,1,1,2,0,0,1597.370453,198.8098099,0,0,300.7272727,1
7935,21000578,2010,1/14/2011,2010,0,38,13,25,8,11,5,14,0,609.875,2,1,3,0,0,1500.133327,East,Detroit,38,12,26,9,9,3,17,0,606.125,2,1,3,0,0,1380.715632,119.4176946,0,0,3.75,1
7936,21000583,2010,1/14/2011,2010,1,39,26,13,14,7,12,6,2,772.5454545,1,2,3,0,0,1675.701092,East,Cleveland,38,8,30,5,12,3,18,0,721,0,3,3,0,3,1346.183105,329.517987,2,-3,51.54545455,1
7937,21000584,2010,1/14/2011,2010,1,37,16,21,10,9,6,12,1,895.1,3,1,4,0,0,1569.016896,West,Portland,39,20,19,12,5,8,14,1,722.3333333,2,1,3,0,0,1534.190668,34.8262287,0,0,172.7666667,1
7938,21000585,2010,1/14/2011,2010,1,38,15,23,9,7,6,16,2,827.2222222,2,1,3,0,0,1518.407898,West,L.A. Clippers,37,13,24,10,13,3,11,0,697.1666667,2,0,2,0,0,1404.736734,113.671164,2,0,130.0555556,1
7939,21000586,2010,1/14/2011,2010,1,40,29,11,15,5,14,6,2,1001,3,1,4,0,0,1712.501896,East,New Jersey,38,10,28,7,10,3,18,1,554.5555556,1,2,3,0,1,1318.23838,394.2635161,1,-1,446.4444444,1
7940,21000582,2010,1/14/2011,2010,0,39,17,22,10,8,7,14,1,827.8,2,2,4,0,0,1595.858059,West,New Orleans,39,23,16,15,5,8,11,1,907.3333333,1,2,3,0,0,1516.073114,79.78494516,0,0,-79.53333333,1
7941,21000587,2010,1/15/2011,2010,0,40,26,14,13,5,13,9,3,974.1111111,1,1,2,0,0,1712.89339,West,Houston,40,17,23,10,9,7,14,1,853.4444444,3,1,4,1,0,1486.644353,226.2490373,2,0,120.6666667,1
7942,21000588,2010,1/15/2011,2010,0,37,15,22,11,9,4,13,1,740.7777778,3,1,4,1,0,1543.120441,West,New Orleans,40,24,16,15,5,9,11,1,907.3333333,1,2,3,1,0,1525.286821,17.8336208,0,0,-166.5555556,1
7943,21000589,2010,1/15/2011,2010,1,37,10,27,10,8,0,19,0,691.5,1,2,3,0,0,1439.025534,East,Toronto,39,13,26,8,12,5,14,0,679.8333333,3,0,3,1,0,1388.755767,50.26976757,0,0,11.66666667,1
7944,21000590,2010,1/15/2011,2010,1,39,13,26,9,9,4,17,0,606.125,2,2,4,1,0,1492.093193,West,Sacramento,37,9,28,6,15,3,13,0,1054.571429,0,4,4,1,0,1326.64932,165.4438726,0,0,-448.4464286,1
7945,21000591,2010,1/15/2011,2010,1,39,26,13,17,3,9,10,1,939.5555556,2,2,4,1,0,1688.88066,East,Miami,41,30,11,15,4,15,7,2,792.5,0,3,3,0,0,1680.857495,8.023165079,-1,0,147.0555556,1
7946,21000593,2010,1/15/2011,2010,0,40,10,30,8,11,2,19,0,747,2,1,3,0,0,1428.922944,East,Orlando,39,25,14,15,5,10,9,1,822.5555556,0,3,3,0,1,1644.993799,-216.0708543,-1,-1,-75.55555556,1
7947,21000594,2010,1/15/2011,2010,1,38,22,16,17,4,5,12,2,860.2,3,0,3,0,0,1665.498352,East,Cleveland,39,8,31,5,12,3,19,0,721,0,3,3,1,4,1342.567354,322.9309979,2,-4,139.2,1
7948,21000595,2010,1/15/2011,2010,1,40,20,20,12,5,8,15,1,722.3333333,2,1,3,1,0,1628.652427,East,New Jersey,39,10,29,7,10,3,19,1,554.5555556,1,2,3,1,1,1316.581064,312.0713633,0,-1,167.7777778,1
7949,21000592,2010,1/15/2011,2010,1,39,18,21,11,6,7,15,1,1020.5,0,3,3,0,1,1608.896803,West,Dallas,38,26,12,14,8,12,4,2,739.2727273,1,2,3,1,0,1592.521276,16.3755269,-1,1,281.2272727,1
7950,21000597,2010,1/16/2011,2010,1,40,34,6,21,2,13,4,1,951.25,2,2,4,0,1,1801.02944,West,Denver,39,23,16,18,4,5,12,2,1115.125,4,0,4,1,0,1569.955264,231.0741762,-1,1,-163.875,1
7951,21000596,2010,1/16/2011,2010,1,38,13,25,10,13,3,12,0,824,2,1,3,0,0,1498.229982,West,L.A. Lakers,41,30,11,16,5,14,6,2,1001,3,1,4,0,0,1614.159212,-115.9292304,-2,0,-177,1
7952,21000598,2010,1/17/2011,2010,0,39,22,17,10,8,12,9,1,1013.166667,1,2,3,0,0,1619.280361,West,Phoenix,38,17,21,11,9,6,12,1,929.6666667,2,1,3,0,0,1474.555137,144.7252241,0,0,83.5,1
7953,21000599,2010,1/17/2011,2010,1,38,11,27,11,8,0,19,0,772.2857143,2,1,3,0,0,1443.627771,West,Utah,40,27,13,15,7,12,6,2,834,2,0,2,0,0,1579.316843,-135.6890723,-2,0,-61.71428571,1
7954,21000600,2010,1/17/2011,2010,0,40,19,21,12,6,7,15,1,918.1111111,1,2,3,0,1,1623.765495,East,Chicago,40,27,13,18,3,9,10,0,811,2,2,4,0,1,1594.307367,29.45812798,1,0,107.1111111,1
7955,21000601,2010,1/17/2011,2010,1,39,16,23,11,7,5,16,1,798.3333333,2,0,2,0,0,1569.504939,East,Charlotte,38,15,23,11,10,4,13,1,575,3,1,4,0,1,1434.148229,135.3567106,0,-1,223.3333333,1
7956,21000602,2010,1/17/2011,2010,1,41,18,23,10,9,8,14,1,827.8,2,2,4,0,1,1601.491132,East,Milwaukee,37,14,23,8,9,6,14,0,882.1111111,1,1,2,0,0,1507.917312,93.57382046,1,1,-54.31111111,1
7957,21000604,2010,1/17/2011,2010,1,40,14,26,10,9,4,17,0,549.7777778,2,2,4,0,0,1495.203093,West,Dallas,39,26,13,14,8,12,5,2,739.2727273,0,3,3,0,0,1577.652584,-82.44949079,-2,0,-189.4949495,1
7958,21000603,2010,1/17/2011,2010,1,41,25,16,15,5,10,11,1,875.7,1,2,3,0,0,1634.259033,East,Toronto,40,13,27,8,12,5,15,0,589.7142857,2,1,3,0,3,1384.15353,250.1055032,1,-3,285.9857143,1
7959,21000606,2010,1/17/2011,2010,1,41,26,15,13,6,13,9,3,798.0909091,1,1,2,0,0,1698.04661,West,Sacramento,38,9,29,6,15,3,14,0,981,0,4,4,0,0,1323.53942,374.5071907,3,0,-182.9090909,1
7960,21000607,2010,1/17/2011,2010,1,39,16,23,10,7,6,16,2,757.9,2,0,2,0,0,1524.91465,East,New Jersey,40,10,30,7,10,3,20,1,554.5555556,0,3,3,0,1,1314.665301,210.2493491,1,-1,203.3444444,1
7961,21000608,2010,1/17/2011,2010,1,39,30,9,18,3,12,6,1,902.875,3,0,3,0,1,1736.44967,East,Orlando,40,26,14,15,5,11,9,1,911,0,3,3,0,1,1648.70812,87.74154935,0,0,-8.125,1
7962,21000609,2010,1/17/2011,2010,1,41,21,20,13,5,8,15,1,722.3333333,2,1,3,0,0,1630.56819,West,Minnesota,41,10,31,8,12,2,19,0,789.7777778,3,0,3,0,0,1325.208623,305.3595671,1,0,-67.44444444,1
7963,21000610,2010,1/17/2011,2010,1,42,30,12,16,5,14,7,2,1001,2,2,4,1,0,1701.902345,West,Oklahoma City,40,27,13,15,6,12,7,1,1033.777778,1,1,2,0,0,1589.577393,112.3249526,1,0,-32.77777778,1
7964,21000605,2010,1/17/2011,2010,1,39,14,25,11,13,3,12,0,824,2,1,3,1,0,1510.486848,East,Indiana,37,16,21,10,10,6,11,0,665.3,2,1,3,0,0,1472.22407,38.26277826,0,0,158.7,1
7965,21000612,2010,1/18/2011,2010,0,41,28,13,18,3,10,10,0,811,1,3,4,1,1,1707.232426,East,Charlotte,39,15,24,11,10,4,14,1,669.7,2,2,4,1,0,1430.558904,276.6735226,-1,1,141.3,1
7966,21000611,2010,1/18/2011,2010,0,42,30,12,15,4,15,8,2,831.0909091,0,3,3,0,0,1775.430788,East,Atlanta,42,27,15,14,6,13,9,3,868.3,2,1,3,1,0,1598.81836,176.6124279,-1,0,-37.20909091,1
7967,21000613,2010,1/19/2011,2010,0,40,8,32,5,12,3,20,0,597.6666667,0,2,2,0,3,1438.110442,West,Phoenix,39,18,21,11,9,7,12,1,929.6666667,2,1,3,0,0,1488.869181,-50.75873954,-1,3,-332,1
7968,21000615,2010,1/19/2011,2010,1,41,26,15,15,5,11,10,1,911,0,4,4,0,0,1744.776094,East,Philadelphia,40,17,23,12,7,5,16,1,722.1,2,0,2,0,0,1473.094265,271.6818293,0,0,188.9,1
7969,21000616,2010,1/19/2011,2010,1,40,31,9,19,3,12,6,1,902.875,3,0,3,0,1,1740.381696,East,Detroit,41,15,26,11,9,4,17,0,606.125,3,1,4,0,0,1412.180776,328.2009203,1,1,296.75,1
7970,21000617,2010,1/19/2011,2010,1,38,14,24,8,9,6,15,0,790.1111111,1,2,3,0,2,1601.243091,East,Washington,39,12,27,12,8,0,19,0,626.8888889,2,1,3,0,0,1356.573977,244.6691142,0,2,163.2222222,1
